farm_id,region,date,location_lat,location_lon,crop_name,previous_crop,sowing_date,harvest_date,yield_ton_per_acre,area_acre,season,month,rainfall_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_mps,forecast_rainfall_mm_7d,forecast_temp_max_c_7d,forecast_temp_min_c_7d,rolling_rain_7d,rolling_rain_30d,heat_stress_days_30d,growing_degree_days,rainfall_anomaly,spi_index,nitrogen,phosphorus,potassium,soil_ph,organic_carbon,npk_ratio,soil_fertility_score,monocrop_count,drought_risk_label,flood_risk_label
1032,Haryana,2022-03-20,29.2637,75.3231,wheat,maize,2022-03-20,2022-06-26,3.38,4.78,kharif,3,23.3,34.93,27.56,41.2,3.15,22.24,34.52,27.22,16.07,38.48,4,1620.05,0.63,0.58,317.96,181.11,212.35,7.2,0.811,2.371,1.0,2,0,0
1033,West Bengal,2021-04-08,22.8326,88.1072,sorghum,rice,2021-04-08,2021-08-16,2.15,0.86,rabi,4,20.5,25.78,16.11,70.5,5.27,14.47,25.74,16.04,19.7,66.18,0,1081.66,-0.64,-1.44,234.97,63.07,113.2,6.89,0.734,1.371,1.0,4,1,0
1034,Punjab,2022-07-11,30.441,75.8139,wheat,sorghum,2022-07-11,2023-01-06,4.19,2.7,kharif,7,152.73,34.72,29.8,47.52,3.23,118.38,35.29,30.72,89.26,328.15,6,1332.39,0.45,-0.35,266.71,82.49,227.62,6.93,0.849,1.923,1.0,0,0,0
1035,Kerala,2022-09-04,10.34,76.3008,wheat,sorghum,2022-09-04,2022-12-25,4.27,1.73,kharif,9,46.09,26.42,19.77,91.23,3.44,59.17,25.73,18.31,29.12,90.5,4,836.77,0.23,-1.05,262.65,146.47,222.21,7.97,0.569,2.104,1.0,3,0,0
1036,Punjab,2021-03-09,30.5058,75.7546,rice,wheat,2021-03-09,2021-07-13,3.32,3.8,kharif,3,33.05,40.42,33.73,59.82,2.76,20.34,40.04,33.8,36.67,99.39,8,1184.2,0.38,-1.07,240.63,111.2,144.21,6.34,0.978,1.653,1.0,0,0,0
1037,Odisha,2021-06-14,20.2594,85.9846,cotton,sorghum,2021-06-14,2021-10-08,3.87,1.86,rabi,6,46.92,20.88,13.86,80.99,4.1,37.08,20.56,14.32,29.92,143.01,1,1727.93,1.34,-0.47,287.92,105.11,95.82,6.69,1.314,1.63,1.0,3,0,0
1038,Kerala,2022-05-03,10.8323,76.8938,maize,mustard,2022-05-03,2022-09-08,4.73,5.73,kharif,5,75.31,28.47,22.32,98.78,4.26,75.56,27.96,22.28,69.48,263.93,1,1220.88,0.01,1.16,151.63,177.73,83.07,6.92,0.446,1.375,1.0,5,0,0
1039,Assam,2022-10-18,26.5083,92.002,soybean,sorghum,2022-10-18,2023-03-22,2.59,4.8,kharif,10,20.5,26.02,18.14,93.95,4.47,13.61,25.82,18.53,24.28,64.06,2,1107.26,0.65,0.72,327.47,175.35,147.67,7.58,1.007,2.168,1.0,4,0,0
1040,Karnataka,2022-08-29,15.4247,76.4262,rice,cotton,2022-08-29,2023-02-09,4.21,4.66,rabi,8,146.62,29.1,22.6,80.17,1.99,154.67,29.35,21.69,114.5,398.66,3,900.83,-0.58,0.73,134.2,172.47,95.65,6.02,0.624,1.341,1.0,0,0,0
1041,Uttar Pradesh,2021-06-19,26.5022,80.8823,sorghum,cotton,2021-06-19,2021-10-11,2.29,2.7,kharif,6,49.33,34.23,25.72,42.32,4.4,34.2,33.56,26.17,31.52,86.71,5,1230.86,-0.54,-0.96,324.55,120.28,224.76,6.86,1.05,2.232,1.0,3,0,0
1042,Gujarat,2021-08-19,22.5953,71.6474,cotton,sorghum,2021-08-19,2022-01-09,4.03,5.07,kharif,8,2.49,28.19,16.23,41.77,4.56,3.03,29.79,16.09,2.48,6.77,4,1676.21,-0.14,0.09,317.32,117.53,213.07,6.42,1.27,2.16,1.0,0,0,0
1043,Karnataka,2022-01-26,14.5458,75.8698,maize,soybean,2022-01-26,2022-05-29,3.93,4.54,rabi,1,36.64,25.06,19.7,45.53,4.18,44.52,26.35,20.81,37.74,119.48,0,1078.18,-0.42,1.02,320.96,131.88,157.42,7.7,0.985,2.034,1.0,3,0,0
1044,Rajasthan,2022-11-09,26.9156,75.4199,cotton,maize,2022-11-09,2023-03-05,3.72,4.13,rabi,11,28.3,39.53,32.71,30.0,3.21,17.09,40.72,31.66,14.26,62.2,8,1841.38,0.06,-1.42,142.38,112.59,165.37,6.74,1.34,1.401,1.0,5,1,0
1045,Madhya Pradesh,2022-03-19,23.5685,78.6915,sorghum,cotton,2022-03-19,2022-09-12,2.84,5.88,kharif,3,71.55,24.67,14.41,53.81,1.55,87.43,25.26,15.86,30.4,160.21,2,999.29,-0.49,0.29,192.71,134.81,175.43,6.08,0.404,1.676,1.0,2,0,0
1046,Bihar,2021-05-20,26.4181,84.6401,soybean,rice,2021-05-20,2021-08-31,2.78,5.1,kharif,5,179.23,29.04,25.19,82.76,4.51,130.28,28.66,27.8,150.21,708.42,1,1271.9,0.36,-0.31,331.78,109.52,143.39,7.45,1.118,1.949,1.0,4,0,0
1047,Kerala,2022-07-14,10.7887,76.6547,rice,rice,2022-07-14,2022-12-14,3.64,6.73,kharif,7,34.89,25.81,16.99,97.12,2.44,34.31,26.65,17.09,15.54,108.37,0,1043.92,1.24,0.12,185.0,61.02,106.25,7.83,1.021,1.174,1.0,2,0,0
1048,Kerala,2022-07-02,10.7887,76.9125,rice,wheat,2022-07-02,2022-12-09,3.54,1.26,kharif,7,149.91,24.24,17.63,89.24,1.95,112.63,24.17,18.89,78.46,393.34,2,1473.86,0.08,2.43,308.26,83.36,140.34,7.57,1.13,1.773,1.0,2,0,0
1049,Haryana,2022-03-26,28.6316,76.0213,wheat,rice,2022-03-26,2022-07-11,4.15,2.69,rabi,3,38.89,35.72,27.49,67.4,3.9,27.51,34.9,28.08,18.58,86.04,5,1809.67,-0.43,-0.94,186.49,74.08,152.12,6.01,0.354,1.376,1.0,0,0,0
1050,Punjab,2022-04-09,31.7643,76.3143,soybean,maize,2022-04-09,2022-08-07,2.75,6.76,zaid,4,20.87,36.75,28.88,55.8,1.22,25.06,36.15,28.89,21.11,34.9,10,1575.94,-0.03,1.99,324.39,88.4,80.33,6.54,1.251,1.644,1.0,2,0,0
1051,Assam,2022-04-14,26.1696,92.0794,rice,cotton,2022-04-14,2022-09-01,3.7,2.41,rabi,4,154.22,24.1,17.67,93.23,1.65,197.26,23.51,17.97,131.33,605.34,0,1250.31,0.54,-0.64,189.23,181.14,235.76,7.29,0.426,2.02,1.0,1,0,0
1052,Karnataka,2022-03-17,14.7517,76.3358,rice,maize,2022-03-17,2022-09-10,3.13,5.35,rabi,3,126.56,27.9,20.87,85.58,1.1,157.8,28.28,21.22,74.06,464.8,3,1433.22,0.65,0.71,169.05,190.2,126.25,5.57,1.388,1.618,1.0,5,0,0
1053,Bihar,2021-04-10,25.3684,86.0816,rice,maize,2021-04-10,2021-07-17,3.88,6.68,kharif,4,109.92,26.36,18.74,90.53,2.68,113.06,25.98,17.79,107.77,360.59,3,1789.25,0.28,0.45,176.92,70.81,92.97,5.55,1.029,1.136,1.0,0,0,0
1054,Uttar Pradesh,2021-08-05,26.9384,80.6164,sorghum,wheat,2021-08-05,2021-12-01,2.95,4.21,kharif,8,267.75,33.69,28.15,66.87,1.29,325.71,32.13,28.09,191.51,750.25,3,1452.28,-0.68,0.02,296.69,120.37,214.12,5.81,0.37,2.104,0.989,1,0,1
1055,Uttar Pradesh,2021-11-23,27.6036,80.8641,rice,soybean,2021-11-23,2022-03-06,3.38,3.13,kharif,11,91.78,25.69,20.7,67.05,3.21,85.72,25.45,21.03,90.99,304.87,1,1146.92,0.53,-0.97,203.08,142.5,123.17,8.0,0.476,1.562,1.0,0,0,0
1056,Rajasthan,2022-11-04,26.8985,75.4048,soybean,wheat,2022-11-04,2023-03-10,3.22,4.23,rabi,11,0.0,36.08,30.21,30.77,2.84,0.0,35.61,29.5,0.0,0.0,5,1716.71,0.17,-0.61,117.1,157.12,144.02,5.82,0.358,1.394,0.986,5,0,0
1057,Kerala,2022-04-06,10.9262,76.9901,wheat,wheat,2022-04-06,2022-09-12,4.18,5.13,zaid,4,69.5,21.8,11.98,99.0,3.78,75.39,22.39,9.52,39.98,218.92,0,818.8,0.26,-0.76,288.13,195.48,203.44,7.62,0.538,2.29,1.0,1,0,0
1058,Rajasthan,2021-04-09,26.1223,75.278,wheat,maize,2021-04-09,2021-08-01,4.39,3.59,zaid,4,27.02,33.16,25.32,32.37,1.74,23.18,31.44,25.34,23.54,59.8,7,1365.98,-0.25,1.04,194.68,193.64,82.46,6.86,0.803,1.569,1.0,3,0,0
1059,Assam,2022-08-05,26.0212,91.73,rice,soybean,2022-08-05,2023-02-01,3.61,4.52,zaid,8,0.0,22.8,11.81,99.0,3.42,0.0,22.06,11.33,0.0,0.0,2,926.6,0.13,-1.02,294.74,175.85,149.79,7.29,0.618,2.068,1.0,2,0,0
1060,Maharashtra,2021-08-11,18.9017,74.9571,rice,sorghum,2021-08-11,2022-01-21,3.76,6.27,kharif,8,98.47,36.78,27.37,77.63,3.01,99.23,37.6,27.91,56.44,168.25,2,1428.51,-0.16,-1.01,165.92,184.49,111.16,7.42,0.357,1.539,1.0,0,0,0
1061,Madhya Pradesh,2022-10-27,23.0332,78.4038,maize,wheat,2022-10-27,2023-03-21,4.15,2.11,kharif,10,94.62,31.65,23.4,60.57,3.02,62.04,32.63,24.33,83.84,339.02,1,1063.83,-0.12,-0.21,267.66,135.44,168.94,5.77,1.208,1.907,1.0,1,0,0
1062,Tamil Nadu,2021-12-12,11.3952,77.7224,wheat,sorghum,2021-12-12,2022-04-25,3.32,2.13,kharif,12,143.65,27.81,17.45,75.22,2.47,102.61,28.37,17.18,69.78,416.22,4,1139.57,0.28,-1.47,300.9,147.67,113.33,7.24,0.803,1.873,1.0,4,1,0
1063,Gujarat,2022-09-27,22.3392,71.4585,sorghum,rice,2022-09-27,2023-01-19,2.3,3.8,rabi,9,44.09,38.37,34.6,30.0,1.08,37.22,38.58,36.19,34.91,152.26,8,1271.91,-0.65,-0.43,199.25,181.16,90.63,6.14,0.777,1.57,1.0,2,0,0
1064,Madhya Pradesh,2022-10-27,22.9435,78.2067,maize,mustard,2022-10-27,2023-04-13,3.63,4.53,kharif,10,50.76,34.74,25.32,57.8,3.1,41.63,34.73,27.54,33.8,178.77,2,1392.45,-0.31,-0.25,255.43,93.66,235.06,6.06,0.415,1.947,1.0,3,0,0
1065,Madhya Pradesh,2022-01-28,24.4105,79.0234,maize,mustard,2022-01-28,2022-07-27,4.5,6.57,kharif,1,126.02,27.75,19.83,54.52,2.35,120.63,27.18,21.81,113.86,270.51,3,1244.28,1.89,0.55,235.04,60.06,84.32,7.92,1.142,1.265,1.0,5,0,0
1066,West Bengal,2022-04-01,22.6057,87.9109,rice,rice,2022-04-01,2022-08-27,3.58,6.76,rabi,4,166.32,18.62,11.26,67.21,1.72,205.4,18.77,11.7,194.56,272.19,0,927.2,-0.52,-0.03,281.81,117.94,196.37,7.09,0.869,1.987,1.0,0,0,0
1067,Rajasthan,2021-05-02,27.0076,75.5858,rice,wheat,2021-05-02,2021-08-03,3.69,0.68,rabi,5,41.63,38.85,29.04,30.0,3.58,50.6,37.03,28.65,40.25,106.83,9,1413.22,0.35,-0.96,230.19,129.33,132.68,6.29,1.216,1.641,1.0,5,0,0
1068,Tamil Nadu,2021-08-16,10.8599,78.5872,sorghum,wheat,2021-08-16,2022-01-08,3.76,5.25,kharif,8,118.51,25.48,17.72,89.26,3.01,149.53,24.26,17.94,60.72,356.08,3,962.07,0.29,-0.5,234.93,165.1,142.9,7.65,0.718,1.81,1.0,5,0,0
1069,Odisha,2021-03-21,21.141,85.3288,maize,mustard,2021-03-21,2021-08-26,5.64,2.42,kharif,3,142.26,27.18,18.33,79.02,2.32,91.25,28.34,19.37,126.44,244.4,0,1124.75,-0.26,0.03,165.07,154.29,227.12,6.39,1.018,1.822,1.0,0,0,0
1070,Gujarat,2022-09-05,22.0776,71.213,maize,sorghum,2022-09-05,2023-02-07,5.38,1.52,kharif,9,92.16,31.51,23.83,63.41,3.55,87.92,31.09,23.25,57.13,255.32,1,1037.64,0.77,0.29,140.42,119.02,164.96,7.79,0.807,1.415,1.0,2,0,0
1071,Maharashtra,2022-10-02,19.7787,74.8875,soybean,cotton,2022-10-02,2023-03-15,3.05,3.88,rabi,10,58.7,28.8,20.84,81.81,0.2,73.63,30.17,17.7,39.12,170.16,1,768.78,-0.0,-1.7,175.51,122.26,164.1,6.05,0.645,1.54,1.0,0,1,0
1072,Maharashtra,2021-12-31,18.8736,74.4057,wheat,sorghum,2021-12-31,2022-04-06,3.59,1.13,kharif,12,53.67,32.54,25.44,86.19,2.33,50.32,30.5,24.81,55.55,129.24,6,1265.43,0.01,-0.31,316.98,146.86,205.21,6.98,0.643,2.23,1.0,2,0,0
1073,Tamil Nadu,2022-10-20,10.7963,77.9447,wheat,soybean,2022-10-20,2023-04-10,2.96,2.34,kharif,10,11.96,21.13,13.54,74.24,0.61,14.61,20.57,14.48,10.83,25.92,0,1192.54,-0.58,-0.43,143.56,163.55,204.97,6.3,0.5,1.707,1.0,1,0,0
1074,Haryana,2022-04-25,28.3821,75.8647,soybean,mustard,2022-04-25,2022-09-19,2.64,0.91,kharif,4,74.74,32.77,28.79,44.96,4.58,62.1,33.14,27.84,59.7,189.96,3,985.5,-0.6,-0.85,237.83,159.84,102.21,5.51,0.742,1.666,1.0,5,0,0
1075,Karnataka,2022-01-26,15.0353,75.9956,cotton,maize,2022-01-26,2022-07-06,3.32,3.29,rabi,1,46.84,28.77,17.84,64.52,3.53,46.61,29.15,15.45,51.66,106.65,0,1369.94,-1.52,0.44,235.3,157.68,98.94,6.34,0.417,1.64,1.0,2,0,0
1076,Bihar,2021-03-13,25.0905,84.5631,cotton,maize,2021-03-13,2021-06-23,3.36,6.41,kharif,3,63.2,29.49,24.14,76.43,0.9,58.6,29.61,23.68,32.3,244.21,2,849.9,-0.05,1.11,205.33,86.41,83.39,7.14,0.92,1.25,1.0,5,0,0
1077,Madhya Pradesh,2021-05-05,23.6768,78.6899,wheat,mustard,2021-05-05,2021-08-03,2.82,0.51,rabi,5,156.99,30.13,21.7,65.85,3.64,101.6,29.32,20.81,126.92,526.98,1,1369.29,-0.02,1.5,291.81,131.56,155.83,7.11,0.368,1.931,1.0,1,0,0
1078,Rajasthan,2022-12-09,26.8186,75.5618,sorghum,rice,2022-12-09,2023-05-23,2.38,6.04,rabi,12,38.37,35.21,27.65,30.0,3.64,24.51,35.08,29.35,23.79,140.51,8,1485.81,0.72,-0.84,243.94,124.36,124.07,7.98,0.769,1.641,1.0,0,0,0
1079,Madhya Pradesh,2021-08-22,22.9084,78.6454,maize,sorghum,2021-08-22,2022-01-06,4.42,3.46,kharif,8,4.11,26.22,18.12,64.92,4.38,3.82,27.54,16.46,3.97,8.84,0,1080.04,1.28,0.2,234.84,115.32,149.47,5.81,0.961,1.665,1.0,1,0,0
1080,Gujarat,2022-03-18,22.5835,70.9515,wheat,rice,2022-03-18,2022-08-26,3.57,6.9,kharif,3,60.67,33.41,22.53,33.96,2.96,75.14,32.58,21.94,48.74,225.23,6,1567.62,-0.87,-1.09,258.82,156.6,144.42,6.1,0.448,1.866,1.0,2,0,0
1081,Punjab,2022-01-09,30.7705,75.614,rice,rice,2022-01-09,2022-05-21,4.06,2.18,kharif,1,201.65,34.82,27.36,48.64,3.32,225.54,34.47,28.12,154.68,442.75,1,1299.84,-0.04,-0.91,143.54,68.92,135.1,6.71,1.004,1.159,1.0,1,0,0
1082,Uttar Pradesh,2022-12-10,26.3505,80.486,sorghum,soybean,2022-12-10,2023-05-23,3.02,2.82,zaid,12,97.76,26.1,16.82,63.14,2.37,86.58,26.58,16.06,49.52,385.34,0,1539.87,-0.27,-0.52,180.93,66.19,171.42,7.09,1.047,1.395,1.0,2,0,0
1083,Assam,2021-12-17,26.0629,92.4618,cotton,wheat,2021-12-17,2022-04-15,3.35,0.81,kharif,12,227.56,30.23,23.05,97.88,2.07,144.47,30.59,24.44,228.82,440.63,0,1014.98,0.88,-0.85,143.06,70.39,184.31,7.39,0.631,1.326,1.0,4,0,1
1084,Kerala,2022-05-02,10.4964,76.7189,maize,rice,2022-05-02,2022-09-24,3.92,4.36,kharif,5,109.78,20.67,9.89,99.0,3.71,120.14,21.13,8.92,54.93,377.01,0,740.85,-0.33,-1.35,127.18,73.27,190.44,6.38,0.47,1.303,1.0,2,1,0
1085,Punjab,2022-06-03,30.6516,75.3661,maize,maize,2022-06-03,2022-09-09,4.58,3.2,rabi,6,20.99,33.99,25.92,61.01,3.98,21.82,31.62,24.12,16.18,49.95,1,1389.83,-0.34,1.52,247.46,127.54,188.24,6.77,1.269,1.877,1.0,2,0,0
1086,Haryana,2022-03-18,28.5034,76.087,wheat,maize,2022-03-18,2022-07-07,4.07,4.35,rabi,3,24.57,32.47,19.73,41.55,2.61,26.15,32.04,18.21,20.23,45.9,7,1259.76,0.17,1.39,204.22,92.51,230.13,7.48,1.081,1.756,1.0,0,0,0
1087,Rajasthan,2021-06-15,27.0404,74.9525,rice,sorghum,2021-06-15,2021-12-08,4.62,5.79,rabi,6,0.0,38.75,31.47,37.85,2.98,0.0,38.85,30.8,0.0,0.0,8,1618.99,0.64,-0.22,157.75,161.34,138.87,6.23,0.983,1.527,1.0,3,0,0
1088,Maharashtra,2021-02-10,18.7599,74.7909,wheat,maize,2021-02-10,2021-07-28,3.81,5.43,rabi,2,71.47,23.88,15.31,83.7,3.42,89.28,23.83,16.56,44.46,197.05,0,1141.59,-0.77,0.62,158.06,106.96,239.73,7.93,1.158,1.683,1.0,2,0,0
1089,Tamil Nadu,2022-06-02,10.7502,77.3404,soybean,cotton,2022-06-02,2022-11-26,2.54,6.0,rabi,6,88.06,22.82,14.98,74.03,4.18,65.42,23.44,14.77,89.17,308.57,0,1037.96,0.42,0.19,325.88,152.52,91.09,7.65,1.302,1.898,1.0,5,0,0
1090,Maharashtra,2022-02-17,18.3184,75.2807,sorghum,mustard,2022-02-17,2022-06-14,3.4,0.6,kharif,2,185.83,30.48,21.86,86.35,2.73,214.82,29.61,21.88,196.91,566.49,3,1284.86,-0.68,0.66,244.66,109.34,225.46,6.69,1.047,1.932,1.0,2,0,0
1091,Assam,2022-11-10,26.6375,91.6071,maize,wheat,2022-11-10,2023-02-16,3.67,1.66,kharif,11,93.4,25.59,20.12,99.0,2.52,110.78,26.41,21.62,57.8,361.3,0,597.6,-0.22,0.25,312.31,185.75,208.54,7.51,1.139,2.355,1.0,5,0,0
1092,Karnataka,2022-02-24,15.2006,76.7414,maize,sorghum,2022-02-24,2022-06-22,4.41,4.19,rabi,2,38.56,24.06,15.82,66.8,3.18,48.66,23.62,17.3,42.01,151.03,1,872.44,0.72,-0.94,249.93,92.85,216.95,6.49,0.385,1.866,1.0,4,0,0
1093,Bihar,2021-05-28,25.808,85.872,sorghum,sorghum,2021-05-28,2021-10-11,3.31,1.27,kharif,5,60.98,33.4,25.45,66.07,3.05,52.37,36.03,25.43,26.67,144.47,5,1521.08,0.19,1.12,130.92,61.41,114.08,7.3,1.139,1.021,1.0,1,0,0
1094,Odisha,2022-12-24,20.2317,84.8459,rice,mustard,2022-12-24,2023-04-04,4.02,4.93,kharif,12,24.6,19.74,14.23,99.0,1.75,25.77,19.55,15.05,24.53,88.76,0,1274.04,0.48,-0.04,199.47,192.52,232.65,5.84,0.623,2.082,1.0,5,0,0
1095,Kerala,2022-02-19,10.9231,76.7564,sorghum,cotton,2022-02-19,2022-06-08,1.96,6.06,kharif,2,84.57,26.7,17.15,99.0,4.14,85.43,26.91,16.4,67.59,137.58,0,1166.62,0.0,-0.47,151.25,172.76,112.05,5.96,1.0,1.454,1.0,0,0,0
1096,West Bengal,2022-03-29,22.4926,88.5733,maize,cotton,2022-03-29,2022-07-14,4.63,4.04,kharif,3,118.23,23.26,13.8,89.76,4.75,134.48,22.6,15.73,113.82,288.91,2,1041.64,1.15,-0.08,183.35,171.71,80.41,7.0,0.905,1.452,1.0,5,0,0
1097,West Bengal,2022-11-21,22.9069,88.5435,sorghum,rice,2022-11-21,2023-02-28,2.55,6.3,rabi,11,85.94,28.24,22.62,95.55,4.24,111.0,28.4,24.44,76.72,198.83,2,1080.99,0.66,-1.3,334.64,172.5,131.42,7.11,0.58,2.129,1.0,0,1,0
1098,Maharashtra,2022-08-13,19.2788,75.1497,soybean,rice,2022-08-13,2022-11-22,3.64,4.87,rabi,8,37.07,31.5,21.13,69.86,4.49,32.8,31.01,20.6,16.57,109.8,3,1594.37,0.33,-1.65,140.47,123.36,217.4,7.55,0.486,1.604,1.0,2,1,0
1099,Madhya Pradesh,2021-02-03,23.6799,78.6356,rice,wheat,2021-02-03,2021-07-15,4.1,6.24,rabi,2,72.62,29.76,23.13,45.51,2.2,71.4,30.81,22.65,47.68,163.76,2,1239.54,0.09,1.28,330.78,175.29,179.68,6.11,0.79,2.286,1.0,5,0,0
1100,Odisha,2022-04-04,20.2207,85.2385,wheat,maize,2022-04-04,2022-07-26,2.88,2.32,rabi,4,14.38,35.63,26.6,78.57,1.65,14.82,35.19,27.01,7.71,34.94,5,1241.15,-0.48,0.08,296.24,181.05,188.76,7.4,0.639,2.22,1.0,2,0,0
1101,Punjab,2021-12-08,31.6054,76.0994,cotton,cotton,2021-12-08,2022-05-17,2.97,3.93,rabi,12,35.74,27.11,21.87,51.09,3.0,41.75,28.84,21.7,22.47,76.22,0,1027.59,-0.59,0.51,227.37,123.31,203.43,6.4,1.321,1.847,1.0,4,0,0
1102,Uttar Pradesh,2022-02-07,26.862,80.4948,wheat,maize,2022-02-07,2022-06-15,4.32,5.12,rabi,2,126.79,25.51,18.49,68.46,4.43,117.23,24.67,17.94,105.58,312.06,0,1306.82,-0.93,0.71,120.62,85.67,181.42,6.79,0.766,1.292,1.0,4,0,0
1103,Maharashtra,2022-06-08,19.5176,75.2015,cotton,maize,2022-06-08,2022-11-19,3.85,3.98,rabi,6,153.75,25.16,19.59,67.56,2.74,134.37,24.04,19.35,103.42,598.05,0,1118.55,0.71,1.57,269.95,176.86,209.63,6.09,0.452,2.188,1.0,0,0,0
1104,Uttar Pradesh,2022-06-26,27.5928,81.6679,maize,mustard,2022-06-26,2022-11-15,4.36,1.87,zaid,6,136.63,25.01,17.65,84.28,2.51,85.02,24.49,16.68,73.39,432.69,0,1256.55,-0.21,-0.89,186.21,125.49,176.27,7.72,1.369,1.627,1.0,1,0,0
1105,Gujarat,2022-09-18,22.1442,71.5393,rice,maize,2022-09-18,2023-03-11,4.24,6.09,kharif,9,50.83,34.57,27.68,46.65,2.06,47.8,34.2,27.94,30.61,165.66,5,1884.83,-0.48,-0.0,135.57,176.61,222.71,6.94,0.387,1.783,1.0,5,0,0
1106,Gujarat,2021-05-08,22.8267,71.3972,sorghum,rice,2021-05-08,2021-09-19,2.47,5.42,kharif,5,44.99,29.81,22.17,35.59,2.88,57.48,28.28,21.26,51.73,74.36,0,1004.94,-0.83,-0.15,339.11,109.18,179.24,6.53,1.332,2.092,1.0,0,0,0
1107,Assam,2022-07-30,26.0588,91.7021,rice,cotton,2022-07-30,2023-01-05,4.02,3.72,rabi,7,0.0,29.63,23.01,99.0,3.41,0.0,28.42,21.91,0.0,0.0,2,1237.55,-1.02,-0.72,169.7,86.03,83.47,6.03,0.402,1.131,1.0,4,0,0
1108,Odisha,2022-03-13,20.5553,85.3598,maize,rice,2022-03-13,2022-06-13,4.77,4.73,kharif,3,48.84,29.37,23.42,79.58,1.09,55.13,28.73,24.28,22.07,97.7,4,1011.39,0.47,-1.51,178.78,119.95,147.51,7.49,0.462,1.487,1.0,0,1,0
1109,Madhya Pradesh,2021-11-06,24.157,78.0989,sorghum,sorghum,2021-11-06,2022-03-25,2.76,0.93,rabi,11,38.96,32.95,21.21,96.09,5.78,25.56,33.12,20.9,36.6,88.79,4,1220.49,-0.31,0.72,331.94,176.99,219.18,5.54,0.803,2.427,1.0,5,0,0
1110,Bihar,2022-01-24,25.1206,85.2743,maize,wheat,2022-01-24,2022-06-30,4.11,5.4,rabi,1,82.94,26.83,20.16,86.7,3.82,106.42,25.84,19.31,35.28,180.72,4,1460.78,-0.28,-0.02,264.7,187.16,139.81,7.78,0.851,1.972,1.0,2,0,0
1111,Madhya Pradesh,2021-12-21,23.5623,78.6621,mustard,maize,2021-12-21,2022-05-29,2.06,1.62,rabi,12,0.0,31.34,23.62,57.05,2.64,0.0,32.02,23.35,0.0,0.0,3,1330.69,-0.46,-1.42,146.74,140.52,91.8,5.89,0.465,1.264,1.0,4,1,0
1112,Tamil Nadu,2021-03-10,10.9739,77.5568,wheat,soybean,2021-03-10,2021-07-27,3.85,1.94,kharif,3,48.52,28.32,20.72,84.5,4.62,40.45,28.95,20.58,47.9,96.0,2,523.82,-0.2,1.35,257.48,136.62,216.53,6.33,0.784,2.035,1.0,1,0,0
1113,Odisha,2021-08-23,20.8828,84.5376,wheat,maize,2021-08-23,2022-01-13,3.34,6.55,kharif,8,100.58,26.77,19.27,75.79,0.47,109.71,27.4,20.61,44.27,265.5,0,811.28,-0.84,-0.41,202.19,166.35,219.07,6.12,0.854,1.959,1.0,1,0,0
1114,Tamil Nadu,2022-02-06,10.5847,78.7155,maize,mustard,2022-02-06,2022-05-10,4.42,4.8,rabi,2,299.36,27.87,21.67,87.11,4.0,386.6,29.13,21.62,352.68,1067.94,3,1133.72,-0.41,0.48,238.65,134.68,148.08,7.38,0.808,1.738,1.0,1,0,1
1115,Gujarat,2022-06-02,22.5665,71.9155,rice,sorghum,2022-06-02,2022-11-11,4.29,6.65,kharif,6,54.84,25.05,16.81,50.78,1.34,59.27,24.24,16.07,23.81,158.85,0,901.05,0.33,-0.08,342.11,99.64,179.04,7.72,1.15,2.069,1.0,5,0,0
1116,Rajasthan,2021-10-15,27.2899,75.9973,maize,wheat,2021-10-15,2022-02-04,4.02,6.22,zaid,10,80.53,31.94,26.1,30.0,3.07,48.65,31.49,27.09,40.48,170.76,3,1371.35,0.7,-1.71,239.43,108.5,154.11,5.52,1.22,1.673,1.0,3,1,0
1117,West Bengal,2022-11-21,22.5705,88.6028,rice,wheat,2022-11-21,2023-04-29,3.52,1.81,zaid,11,30.35,26.09,19.13,65.02,1.33,29.18,25.35,18.07,29.09,97.87,0,1365.09,-0.11,-0.34,215.1,82.78,211.65,7.29,1.266,1.698,1.0,3,0,0
1118,Uttar Pradesh,2022-02-14,26.8408,81.2117,rice,maize,2022-02-14,2022-07-27,4.62,5.39,rabi,2,87.99,31.07,24.59,83.06,2.05,111.86,31.97,24.07,100.62,312.18,2,1307.14,-0.69,0.28,324.44,180.05,110.64,5.96,1.301,2.05,1.0,2,0,0
1119,Karnataka,2021-03-07,14.7455,76.4258,rice,cotton,2021-03-07,2021-06-22,3.58,2.68,rabi,3,54.6,28.05,21.0,54.94,3.12,44.4,28.31,21.9,33.36,105.85,4,1092.75,-0.05,1.12,148.0,164.4,178.99,7.45,1.256,1.638,1.0,2,0,0
1120,Maharashtra,2021-05-29,19.0994,75.1812,soybean,soybean,2021-05-29,2021-10-12,3.13,1.09,kharif,5,114.77,27.4,18.74,70.77,3.81,106.4,27.31,19.65,127.96,444.98,0,923.96,0.48,-0.68,285.45,153.6,104.59,7.75,0.481,1.812,1.0,5,0,0
1121,Madhya Pradesh,2022-12-20,23.202,78.0268,sorghum,soybean,2022-12-20,2023-05-14,2.14,5.72,rabi,12,158.97,39.52,30.6,82.81,6.14,103.19,38.6,28.94,87.41,242.43,7,1128.47,-0.01,-0.53,125.19,171.98,90.67,6.91,0.966,1.293,1.0,4,0,0
